dataset,algo,embed,fold,acc
PROMISE,CS-LR,GloVe+SBERT+MPNet,1,0.8041237113402062
PROMISE,CS-SVM (RBF),GloVe+SBERT+MPNet,1,0.7525773195876289
PROMISE,CS-RF,Word2Vec+BERT+MPNet,1,0.5876288659793815
PROMISE,CS-SVM (Linear),GloVe+BERT+MPNet,1,0.7731958762886598
PROMISE,CS-LR,BERT+SBERT+MPNet,1,0.7783505154639175
PROMISE,CS-SVM (RBF),BERT+SBERT+MPNet,1,0.7371134020618557
PROMISE,CS-DT,GloVe+BERT+MPNet,1,0.5103092783505154
PROMISE,CS-DT,Word2Vec+SBERT+MPNet,1,0.4587628865979381
PROMISE,CS-SVM (Linear),GloVe+SBERT+MPNet,1,0.8195876288659794
PROMISE,CS-DT,GloVe+SBERT+MPNet,1,0.4896907216494845
PROMISE,CS-RF,Word2Vec+SBERT+MPNet,1,0.5721649484536082
PROMISE,CS-SVM (Linear),BERT+SBERT+MPNet,1,0.7474226804123711
PROMISE,CS-DT,BERT+SBERT+MPNet,1,0.4793814432989691
PROMISE,CS-RF,GloVe+BERT+SBERT,1,0.5567010309278351
PROMISE,CS-RF,GloVe+BERT+MPNet,1,0.5773195876288659
PROMISE,CS-RF,GloVe+SBERT+MPNet,1,0.6030927835051546
PROMISE,CS-RF,BERT+SBERT+MPNet,1,0.5824742268041238
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+SBERT,2,0.8195876288659794
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+BERT,2,0.7783505154639175
PROMISE,CS-DT,TF-IDF+Word2Vec+GloVe,2,0.44329896907216493
PROMISE,CS-DT,TF-IDF+Word2Vec+BERT,2,0.4896907216494845
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+GloVe,2,0.7835051546391752
PROMISE,CS-LR,TF-IDF+Word2Vec+SBERT,2,0.7989690721649485
PROMISE,CS-LR,TF-IDF+Word2Vec+BERT,2,0.7628865979381443
PROMISE,CS-DT,TF-IDF+Word2Vec+SBERT,2,0.4690721649484536
PROMISE,CS-RF,TF-IDF+Word2Vec+GloVe,2,0.5463917525773195
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+MPNet,2,0.8298969072164949
PROMISE,CS-RF,TF-IDF+Word2Vec+BERT,2,0.5412371134020618
PROMISE,CS-LR,TF-IDF+Word2Vec+GloVe,2,0.7680412371134021
PROMISE,CS-LR,TF-IDF+Word2Vec+MPNet,2,0.8195876288659794
PROMISE,CS-DT,TF-IDF+Word2Vec+MPNet,2,0.4896907216494845
PROMISE,CS-RF,TF-IDF+Word2Vec+SBERT,2,0.5721649484536082
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+SBERT,2,0.7319587628865979
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+BERT,2,0.7835051546391752
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+BERT,2,0.788659793814433
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+GloVe,2,0.6649484536082474
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+SBERT,2,0.7989690721649485
PROMISE,CS-DT,TF-IDF+GloVe+BERT,2,0.5051546391752577
PROMISE,CS-LR,TF-IDF+GloVe+SBERT,2,0.8041237113402062
PROMISE,CS-RF,TF-IDF+Word2Vec+MPNet,2,0.5927835051546392
PROMISE,CS-SVM (Linear),TF-IDF+BERT+SBERT,2,0.7783505154639175
PROMISE,CS-DT,TF-IDF+GloVe+SBERT,2,0.4793814432989691
PROMISE,CS-RF,TF-IDF+GloVe+BERT,2,0.5721649484536082
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+BERT,2,0.7835051546391752
PROMISE,CS-RF,TF-IDF+GloVe+SBERT,2,0.5979381443298969
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+MPNet,2,0.8247422680412371
PROMISE,CS-DT,TF-IDF+BERT+SBERT,2,0.4639175257731959
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+MPNet,2,0.7680412371134021
PROMISE,CS-DT,TF-IDF+GloVe+MPNet,2,0.4587628865979381
PROMISE,CS-LR,TF-IDF+GloVe+BERT,2,0.7783505154639175
PROMISE,CS-LR,TF-IDF+BERT+SBERT,2,0.7577319587628866
PROMISE,CS-RF,TF-IDF+GloVe+MPNet,2,0.6237113402061856
PROMISE,CS-SVM (Linear),TF-IDF+SBERT+MPNet,2,0.8144329896907216
PROMISE,CS-SVM (Linear),TF-IDF+BERT+MPNet,2,0.7835051546391752
PROMISE,CS-LR,TF-IDF+GloVe+MPNet,2,0.8350515463917526
PROMISE,CS-SVM (RBF),TF-IDF+BERT+SBERT,2,0.7731958762886598
PROMISE,CS-LR,TF-IDF+BERT+MPNet,2,0.7783505154639175
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+SBERT,2,0.7577319587628866
PROMISE,CS-RF,TF-IDF+BERT+SBERT,2,0.5927835051546392
PROMISE,CS-LR,TF-IDF+SBERT+MPNet,2,0.8195876288659794
PROMISE,CS-DT,TF-IDF+SBERT+MPNet,2,0.5
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+BERT,2,0.7783505154639175
PROMISE,CS-DT,TF-IDF+BERT+MPNet,2,0.5309278350515464
PROMISE,CS-DT,Word2Vec+GloVe+BERT,2,0.422680412371134
PROMISE,CS-LR,Word2Vec+GloVe+SBERT,2,0.8195876288659794
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+BERT,2,0.7577319587628866
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+MPNet,2,0.7835051546391752
PROMISE,CS-LR,Word2Vec+GloVe+BERT,2,0.7577319587628866
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+SBERT,2,0.7268041237113402
PROMISE,CS-RF,TF-IDF+BERT+MPNet,2,0.5927835051546392
PROMISE,CS-DT,Word2Vec+GloVe+SBERT,2,0.4072164948453608
PROMISE,CS-LR,Word2Vec+BERT+SBERT,2,0.7680412371134021
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+SBERT,2,0.788659793814433
PROMISE,CS-LR,Word2Vec+GloVe+MPNet,2,0.8247422680412371
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+MPNet,2,0.7525773195876289
PROMISE,CS-SVM (RBF),TF-IDF+SBERT+MPNet,2,0.7525773195876289
PROMISE,CS-SVM (RBF),Word2Vec+BERT+SBERT,2,0.7783505154639175
PROMISE,CS-SVM (RBF),TF-IDF+BERT+MPNet,2,0.7731958762886598
PROMISE,CS-SVM (Linear),Word2Vec+BERT+SBERT,2,0.7731958762886598
PROMISE,CS-DT,Word2Vec+GloVe+MPNet,2,0.4896907216494845
PROMISE,CS-LR,Word2Vec+BERT+MPNet,2,0.7628865979381443
PROMISE,CS-RF,Word2Vec+GloVe+BERT,2,0.5515463917525774
PROMISE,CS-SVM (RBF),Word2Vec+BERT+MPNet,2,0.7783505154639175
PROMISE,CS-LR,Word2Vec+SBERT+MPNet,2,0.7989690721649485
PROMISE,CS-DT,Word2Vec+BERT+SBERT,2,0.3917525773195876
PROMISE,CS-SVM (Linear),Word2Vec+BERT+MPNet,2,0.7731958762886598
PROMISE,CS-RF,Word2Vec+GloVe+SBERT,2,0.5876288659793815
PROMISE,CS-SVM (RBF),Word2Vec+SBERT+MPNet,2,0.7938144329896907
PROMISE,CS-RF,TF-IDF+SBERT+MPNet,2,0.5927835051546392
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+MPNet,2,0.8402061855670103
PROMISE,CS-LR,GloVe+BERT+SBERT,2,0.7577319587628866
PROMISE,CS-SVM (Linear),Word2Vec+SBERT+MPNet,2,0.8092783505154639
PROMISE,CS-DT,Word2Vec+BERT+MPNet,2,0.4587628865979381
PROMISE,CS-SVM (RBF),GloVe+BERT+SBERT,2,0.7835051546391752
PROMISE,CS-SVM (Linear),GloVe+BERT+SBERT,2,0.7680412371134021
PROMISE,CS-RF,Word2Vec+BERT+SBERT,2,0.5670103092783505
PROMISE,CS-DT,GloVe+BERT+SBERT,2,0.4587628865979381
PROMISE,CS-RF,Word2Vec+GloVe+MPNet,2,0.5876288659793815
PROMISE,CS-LR,GloVe+SBERT+MPNet,2,0.8402061855670103
PROMISE,CS-SVM (RBF),GloVe+BERT+MPNet,2,0.7835051546391752
PROMISE,CS-DT,Word2Vec+SBERT+MPNet,2,0.4639175257731959
PROMISE,CS-DT,GloVe+BERT+MPNet,2,0.4587628865979381
PROMISE,CS-SVM (RBF),GloVe+SBERT+MPNet,2,0.7938144329896907
PROMISE,CS-LR,BERT+SBERT+MPNet,2,0.7577319587628866
PROMISE,CS-SVM (RBF),BERT+SBERT+MPNet,2,0.7680412371134021
PROMISE,CS-RF,Word2Vec+BERT+MPNet,2,0.5876288659793815
PROMISE,CS-SVM (Linear),GloVe+SBERT+MPNet,2,0.8298969072164949
PROMISE,CS-SVM (Linear),GloVe+BERT+MPNet,2,0.7835051546391752
PROMISE,CS-DT,GloVe+SBERT+MPNet,2,0.4896907216494845
PROMISE,CS-SVM (Linear),BERT+SBERT+MPNet,2,0.7835051546391752
PROMISE,CS-RF,GloVe+BERT+SBERT,2,0.5927835051546392
PROMISE,CS-DT,BERT+SBERT+MPNet,2,0.4793814432989691
PROMISE,CS-RF,GloVe+BERT+MPNet,2,0.5979381443298969
PROMISE,CS-RF,Word2Vec+SBERT+MPNet,2,0.5927835051546392
PROMISE,CS-RF,GloVe+SBERT+MPNet,2,0.6082474226804123
PROMISE,CS-RF,BERT+SBERT+MPNet,2,0.5824742268041238
PROMISE,CS-LR,TF-IDF+Word2Vec+SBERT,3,0.7577319587628866
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+BERT,3,0.7731958762886598
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+SBERT,3,0.7680412371134021
PROMISE,CS-DT,TF-IDF+Word2Vec+BERT,3,0.4896907216494845
PROMISE,CS-LR,TF-IDF+Word2Vec+BERT,3,0.7577319587628866
PROMISE,CS-LR,TF-IDF+Word2Vec+GloVe,3,0.6958762886597938
PROMISE,CS-DT,TF-IDF+Word2Vec+GloVe,3,0.4690721649484536
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+GloVe,3,0.7422680412371134
PROMISE,CS-RF,TF-IDF+Word2Vec+BERT,3,0.5463917525773195
PROMISE,CS-RF,TF-IDF+Word2Vec+SBERT,3,0.6030927835051546
PROMISE,CS-LR,TF-IDF+Word2Vec+MPNet,3,0.7783505154639175
PROMISE,CS-DT,TF-IDF+Word2Vec+SBERT,3,0.4484536082474227
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+MPNet,3,0.8144329896907216
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+BERT,3,0.7731958762886598
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+BERT,3,0.7319587628865979
PROMISE,CS-DT,TF-IDF+Word2Vec+MPNet,3,0.5154639175257731
PROMISE,CS-RF,TF-IDF+Word2Vec+GloVe,3,0.5515463917525774
PROMISE,CS-DT,TF-IDF+GloVe+BERT,3,0.4793814432989691
PROMISE,CS-LR,TF-IDF+GloVe+SBERT,3,0.7577319587628866
PROMISE,CS-RF,TF-IDF+Word2Vec+MPNet,3,0.5824742268041238
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+SBERT,3,0.788659793814433
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+GloVe,3,0.6237113402061856
PROMISE,CS-RF,TF-IDF+GloVe+BERT,3,0.5463917525773195
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+MPNet,3,0.8092783505154639
PROMISE,CS-RF,TF-IDF+GloVe+SBERT,3,0.5618556701030928
PROMISE,CS-DT,TF-IDF+GloVe+SBERT,3,0.5103092783505154
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+SBERT,3,0.7474226804123711
PROMISE,CS-DT,TF-IDF+GloVe+MPNet,3,0.4896907216494845
PROMISE,CS-LR,TF-IDF+GloVe+MPNet,3,0.7835051546391752
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+BERT,3,0.7422680412371134
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+SBERT,3,0.7216494845360825
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+MPNet,3,0.7371134020618557
PROMISE,CS-LR,TF-IDF+GloVe+BERT,3,0.7680412371134021
PROMISE,CS-LR,TF-IDF+BERT+SBERT,3,0.7835051546391752
PROMISE,CS-RF,TF-IDF+GloVe+MPNet,3,0.5927835051546392
PROMISE,CS-LR,TF-IDF+BERT+MPNet,3,0.7731958762886598
PROMISE,CS-SVM (Linear),TF-IDF+BERT+SBERT,3,0.7731958762886598
PROMISE,CS-SVM (Linear),TF-IDF+SBERT+MPNet,3,0.8144329896907216
PROMISE,CS-SVM (Linear),TF-IDF+BERT+MPNet,3,0.7628865979381443
PROMISE,CS-LR,TF-IDF+SBERT+MPNet,3,0.7938144329896907
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+BERT,3,0.7319587628865979
PROMISE,CS-DT,TF-IDF+BERT+MPNet,3,0.4845360824742268
PROMISE,CS-DT,TF-IDF+BERT+SBERT,3,0.5463917525773195
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+MPNet,3,0.7319587628865979
PROMISE,CS-DT,TF-IDF+SBERT+MPNet,3,0.5103092783505154
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+SBERT,3,0.6701030927835051
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+BERT,3,0.7474226804123711
PROMISE,CS-RF,TF-IDF+BERT+MPNet,3,0.5824742268041238
PROMISE,CS-LR,Word2Vec+GloVe+BERT,3,0.7731958762886598
PROMISE,CS-SVM (RBF),TF-IDF+BERT+MPNet,3,0.7422680412371134
PROMISE,CS-LR,Word2Vec+GloVe+SBERT,3,0.7371134020618557
PROMISE,CS-DT,Word2Vec+GloVe+BERT,3,0.4536082474226804
PROMISE,CS-DT,Word2Vec+GloVe+SBERT,3,0.4587628865979381
PROMISE,CS-RF,TF-IDF+BERT+SBERT,3,0.5618556701030928
PROMISE,CS-SVM (RBF),TF-IDF+SBERT+MPNet,3,0.7577319587628866
PROMISE,CS-SVM (RBF),TF-IDF+BERT+SBERT,3,0.7422680412371134
PROMISE,CS-LR,Word2Vec+GloVe+MPNet,3,0.7577319587628866
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+MPNet,3,0.6701030927835051
PROMISE,CS-RF,TF-IDF+SBERT+MPNet,3,0.5876288659793815
PROMISE,CS-SVM (RBF),Word2Vec+BERT+SBERT,3,0.7319587628865979
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+SBERT,3,0.7731958762886598
PROMISE,CS-LR,Word2Vec+BERT+SBERT,3,0.7628865979381443
PROMISE,CS-LR,Word2Vec+BERT+MPNet,3,0.7577319587628866
PROMISE,CS-SVM (Linear),Word2Vec+BERT+SBERT,3,0.7577319587628866
PROMISE,CS-LR,Word2Vec+SBERT+MPNet,3,0.7731958762886598
PROMISE,CS-RF,Word2Vec+GloVe+BERT,3,0.5515463917525774
PROMISE,CS-DT,Word2Vec+GloVe+MPNet,3,0.4639175257731959
PROMISE,CS-SVM (RBF),Word2Vec+BERT+MPNet,3,0.7319587628865979
PROMISE,CS-SVM (RBF),Word2Vec+SBERT+MPNet,3,0.7628865979381443
PROMISE,CS-DT,Word2Vec+BERT+MPNet,3,0.4639175257731959
PROMISE,CS-SVM (RBF),GloVe+BERT+SBERT,3,0.7422680412371134
PROMISE,CS-SVM (Linear),Word2Vec+SBERT+MPNet,3,0.7989690721649485
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+MPNet,3,0.7989690721649485
PROMISE,CS-RF,Word2Vec+GloVe+SBERT,3,0.5567010309278351
PROMISE,CS-DT,Word2Vec+BERT+SBERT,3,0.44329896907216493
PROMISE,CS-DT,Word2Vec+SBERT+MPNet,3,0.4587628865979381
PROMISE,CS-SVM (Linear),GloVe+BERT+SBERT,3,0.7628865979381443
PROMISE,CS-LR,GloVe+BERT+SBERT,3,0.7731958762886598
PROMISE,CS-LR,GloVe+BERT+MPNet,3,0.7731958762886598
PROMISE,CS-DT,GloVe+BERT+SBERT,3,0.4587628865979381
PROMISE,CS-LR,GloVe+SBERT+MPNet,3,0.788659793814433
PROMISE,CS-SVM (RBF),GloVe+BERT+MPNet,3,0.7422680412371134
PROMISE,CS-SVM (Linear),Word2Vec+BERT+MPNet,3,0.7577319587628866
PROMISE,CS-RF,Word2Vec+BERT+SBERT,3,0.5670103092783505
PROMISE,CS-SVM (RBF),GloVe+SBERT+MPNet,3,0.7474226804123711
PROMISE,CS-RF,Word2Vec+GloVe+MPNet,3,0.5927835051546392
PROMISE,CS-LR,BERT+SBERT+MPNet,3,0.7731958762886598
PROMISE,CS-RF,Word2Vec+BERT+MPNet,3,0.5876288659793815
PROMISE,CS-SVM (Linear),GloVe+BERT+MPNet,3,0.7628865979381443
PROMISE,CS-DT,GloVe+BERT+MPNet,3,0.4587628865979381
PROMISE,CS-SVM (RBF),BERT+SBERT+MPNet,3,0.7474226804123711
PROMISE,CS-SVM (Linear),GloVe+SBERT+MPNet,3,0.7989690721649485
PROMISE,CS-DT,GloVe+SBERT+MPNet,3,0.4536082474226804
PROMISE,CS-SVM (Linear),BERT+SBERT+MPNet,3,0.7731958762886598
PROMISE,CS-RF,Word2Vec+SBERT+MPNet,3,0.5979381443298969
PROMISE,CS-DT,BERT+SBERT+MPNet,3,0.4845360824742268
PROMISE,CS-RF,GloVe+BERT+SBERT,3,0.6030927835051546
PROMISE,CS-RF,GloVe+SBERT+MPNet,3,0.5618556701030928
PROMISE,CS-RF,GloVe+BERT+MPNet,3,0.5721649484536082
PROMISE,CS-RF,BERT+SBERT+MPNet,3,0.6185567010309279
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+SBERT,4,0.8082901554404145
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+BERT,4,0.7409326424870466
PROMISE,CS-DT,TF-IDF+Word2Vec+GloVe,4,0.42487046632124353
PROMISE,CS-DT,TF-IDF+Word2Vec+BERT,4,0.44041450777202074
PROMISE,CS-LR,TF-IDF+Word2Vec+GloVe,4,0.7668393782383419
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+GloVe,4,0.7875647668393783
PROMISE,CS-DT,TF-IDF+Word2Vec+SBERT,4,0.44559585492227977
PROMISE,CS-LR,TF-IDF+Word2Vec+SBERT,4,0.7927461139896373
PROMISE,CS-RF,TF-IDF+Word2Vec+GloVe,4,0.5492227979274611
PROMISE,CS-LR,TF-IDF+Word2Vec+BERT,4,0.7564766839378239
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+MPNet,4,0.8290155440414507
PROMISE,CS-LR,TF-IDF+Word2Vec+MPNet,4,0.8082901554404145
PROMISE,CS-RF,TF-IDF+Word2Vec+BERT,4,0.5233160621761658
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+BERT,4,0.772020725388601
PROMISE,CS-DT,TF-IDF+Word2Vec+MPNet,4,0.5492227979274611
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+BERT,4,0.7461139896373057
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+SBERT,4,0.7564766839378239
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+SBERT,4,0.8031088082901554
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+GloVe,4,0.616580310880829
PROMISE,CS-RF,TF-IDF+Word2Vec+SBERT,4,0.5440414507772021
PROMISE,CS-RF,TF-IDF+Word2Vec+MPNet,4,0.5906735751295337
PROMISE,CS-DT,TF-IDF+GloVe+SBERT,4,0.43005181347150256
PROMISE,CS-DT,TF-IDF+GloVe+BERT,4,0.42487046632124353
PROMISE,CS-RF,TF-IDF+GloVe+BERT,4,0.533678756476684
PROMISE,CS-LR,TF-IDF+GloVe+BERT,4,0.7564766839378239
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+MPNet,4,0.844559585492228
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+MPNet,4,0.7668393782383419
PROMISE,CS-RF,TF-IDF+GloVe+SBERT,4,0.5492227979274611
PROMISE,CS-SVM (Linear),TF-IDF+BERT+SBERT,4,0.7357512953367875
PROMISE,CS-LR,TF-IDF+GloVe+SBERT,4,0.772020725388601
PROMISE,CS-LR,TF-IDF+GloVe+MPNet,4,0.8134715025906736
PROMISE,CS-DT,TF-IDF+GloVe+MPNet,4,0.48704663212435234
PROMISE,CS-LR,TF-IDF+BERT+SBERT,4,0.7616580310880829
PROMISE,CS-DT,TF-IDF+BERT+SBERT,4,0.44559585492227977
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+BERT,4,0.7668393782383419
PROMISE,CS-LR,TF-IDF+SBERT+MPNet,4,0.8290155440414507
PROMISE,CS-SVM (Linear),TF-IDF+BERT+MPNet,4,0.7512953367875648
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+SBERT,4,0.7564766839378239
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+MPNet,4,0.7616580310880829
PROMISE,CS-SVM (Linear),TF-IDF+SBERT+MPNet,4,0.8290155440414507
PROMISE,CS-RF,TF-IDF+GloVe+MPNet,4,0.5647668393782384
PROMISE,CS-RF,TF-IDF+BERT+SBERT,4,0.5699481865284974
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+BERT,4,0.7668393782383419
PROMISE,CS-SVM (RBF),TF-IDF+BERT+SBERT,4,0.7668393782383419
PROMISE,CS-LR,TF-IDF+BERT+MPNet,4,0.7772020725388601
PROMISE,CS-DT,TF-IDF+SBERT+MPNet,4,0.5181347150259067
PROMISE,CS-DT,TF-IDF+BERT+MPNet,4,0.49222797927461137
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+SBERT,4,0.7150259067357513
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+BERT,4,0.7357512953367875
PROMISE,CS-DT,Word2Vec+GloVe+BERT,4,0.44041450777202074
PROMISE,CS-LR,Word2Vec+GloVe+BERT,4,0.7512953367875648
PROMISE,CS-LR,Word2Vec+GloVe+SBERT,4,0.772020725388601
PROMISE,CS-RF,TF-IDF+BERT+MPNet,4,0.5803108808290155
PROMISE,CS-DT,Word2Vec+GloVe+SBERT,4,0.44559585492227977
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+MPNet,4,0.7305699481865285
PROMISE,CS-LR,Word2Vec+BERT+SBERT,4,0.7461139896373057
PROMISE,CS-RF,TF-IDF+SBERT+MPNet,4,0.5854922279792746
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+SBERT,4,0.7564766839378239
PROMISE,CS-SVM (RBF),Word2Vec+BERT+SBERT,4,0.7668393782383419
PROMISE,CS-LR,Word2Vec+GloVe+MPNet,4,0.7823834196891192
PROMISE,CS-SVM (RBF),TF-IDF+BERT+MPNet,4,0.7772020725388601
PROMISE,CS-LR,Word2Vec+BERT+MPNet,4,0.7668393782383419
PROMISE,CS-SVM (Linear),Word2Vec+BERT+SBERT,4,0.7150259067357513
PROMISE,CS-RF,Word2Vec+GloVe+BERT,4,0.5492227979274611
PROMISE,CS-SVM (RBF),Word2Vec+BERT+MPNet,4,0.7668393782383419
PROMISE,CS-LR,Word2Vec+SBERT+MPNet,4,0.7875647668393783
PROMISE,CS-DT,Word2Vec+GloVe+MPNet,4,0.46113989637305697
PROMISE,CS-SVM (RBF),Word2Vec+SBERT+MPNet,4,0.7823834196891192
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+MPNet,4,0.8238341968911918
PROMISE,CS-SVM (RBF),TF-IDF+SBERT+MPNet,4,0.7875647668393783
PROMISE,CS-RF,Word2Vec+GloVe+SBERT,4,0.5647668393782384
PROMISE,CS-DT,Word2Vec+BERT+SBERT,4,0.41450777202072536
PROMISE,CS-SVM (Linear),Word2Vec+SBERT+MPNet,4,0.7979274611398963
PROMISE,CS-DT,Word2Vec+BERT+MPNet,4,0.5077720207253886
PROMISE,CS-SVM (RBF),GloVe+BERT+SBERT,4,0.7772020725388601
PROMISE,CS-SVM (Linear),Word2Vec+BERT+MPNet,4,0.7046632124352331
PROMISE,CS-LR,GloVe+BERT+SBERT,4,0.7461139896373057
PROMISE,CS-RF,Word2Vec+GloVe+MPNet,4,0.5958549222797928
PROMISE,CS-SVM (Linear),GloVe+BERT+SBERT,4,0.7461139896373057
PROMISE,CS-RF,Word2Vec+BERT+SBERT,4,0.533678756476684
PROMISE,CS-SVM (RBF),GloVe+SBERT+MPNet,4,0.7875647668393783
PROMISE,CS-LR,GloVe+SBERT+MPNet,4,0.7772020725388601
PROMISE,CS-DT,Word2Vec+SBERT+MPNet,4,0.48704663212435234
PROMISE,CS-SVM (RBF),GloVe+BERT+MPNet,4,0.7772020725388601
PROMISE,CS-LR,GloVe+BERT+MPNet,4,0.7616580310880829
PROMISE,CS-SVM (Linear),GloVe+BERT+MPNet,4,0.7461139896373057
PROMISE,CS-RF,Word2Vec+BERT+MPNet,4,0.5958549222797928
PROMISE,CS-DT,GloVe+BERT+SBERT,4,0.47150259067357514
PROMISE,CS-LR,BERT+SBERT+MPNet,4,0.7668393782383419
PROMISE,CS-SVM (RBF),BERT+SBERT+MPNet,4,0.7668393782383419
PROMISE,CS-DT,GloVe+BERT+MPNet,4,0.48704663212435234
PROMISE,CS-SVM (Linear),GloVe+SBERT+MPNet,4,0.8186528497409327
PROMISE,CS-RF,Word2Vec+SBERT+MPNet,4,0.5751295336787565
PROMISE,CS-SVM (Linear),BERT+SBERT+MPNet,4,0.7150259067357513
PROMISE,CS-DT,GloVe+SBERT+MPNet,4,0.49222797927461137
PROMISE,CS-DT,BERT+SBERT+MPNet,4,0.47150259067357514
PROMISE,CS-RF,GloVe+BERT+SBERT,4,0.5906735751295337
PROMISE,CS-RF,GloVe+BERT+MPNet,4,0.5958549222797928
PROMISE,CS-RF,GloVe+SBERT+MPNet,4,0.5595854922279793
PROMISE,CS-RF,BERT+SBERT+MPNet,4,0.5854922279792746
